artist_id,album_name,album_id,release_date,total_tracks,url_image
0b09Wj9kgEK9v3BBzuz5DZ,Come due soli in cielo,5Cs2bPdH76KKv3ICHkUrsZ,2013-10-03,8,https://i.scdn.co/image/ab67616d0000b273f5626286b9724ec8a8722dae
0b09Wj9kgEK9v3BBzuz5DZ,Cantare è d'amore,1mGBFSFVxCoIgq1SWx116Z,2013-10-03,8,https://i.scdn.co/image/ab67616d0000b273f680324b34898e6dcd8ae0c5
0b09Wj9kgEK9v3BBzuz5DZ,Un'ora con...,1upQSTNKeRq1UQZIbLtPU4,2013-01-21,13,https://i.scdn.co/image/ab67616d0000b273df72dde4c684fe0b53977011
0b09Wj9kgEK9v3BBzuz5DZ,Nenè,6w9lAT5e62VxYthGc2Susx,2013,24,https://i.scdn.co/image/ab67616d0000b273be4490c98ec6302fd2268e4d
0b09Wj9kgEK9v3BBzuz5DZ,Anita Garibaldi le canzoni,75H87oCoyr88JCbdQic5f4,2012-01-27,13,https://i.scdn.co/image/ab67616d0000b2730bfe1e6dd50836e271074239
0b09Wj9kgEK9v3BBzuz5DZ,Anita Garibaldi colonna sonora,7tXe6HcxlGtXL1ZpvT3h3A,2012-01-27,28,https://i.scdn.co/image/ab67616d0000b273fbb645286e77b007950884b3
0b09Wj9kgEK9v3BBzuz5DZ,"Di Canzone in Canzone, Vol. 8",3anlLnA4Nim5MoOOTbum8D,2011-07-12,9,https://i.scdn.co/image/ab67616d0000b2737e8bb4cb5a3cdc9b66c44d0b
0b09Wj9kgEK9v3BBzuz5DZ,"Di Canzone in Canzone, Vol. 7",00vD1vKsIRAm8oXBd7hPuf,2011-07-12,11,https://i.scdn.co/image/ab67616d0000b27351af5dc8bfc043f4f17cd089
0b09Wj9kgEK9v3BBzuz5DZ,"Di Canzone in Canzone, Vol. 6",4kwmjJsFPei0gq6T6yVNOe,2011-07-12,11,https://i.scdn.co/image/ab67616d0000b2730898a2fb033392898ba935aa
0b09Wj9kgEK9v3BBzuz5DZ,"Di Canzone in Canzone, Vol. 5",6Y47QBoYZSK0rGhl5fWcSL,2011-07-12,11,https://i.scdn.co/image/ab67616d0000b27312877a1adb5e07752d26a7e0
2HW8QrmykJDpycE1lo5Uj4,The First Steps of Black Machine,5kp8nYrehTL9mTRerw6VBO,2013,7,https://i.scdn.co/image/ab67616d0000b27369f0e7c5199102a2de437dcd
2HW8QrmykJDpycE1lo5Uj4,Culture Griot,1pjRWIK1fjIUrIfzqXlZgm,2010-01-13,9,https://i.scdn.co/image/ab67616d0000b273b3eb59667a959fce684872a0
2HW8QrmykJDpycE1lo5Uj4,Love'n'peace,1JbTfQJc2BkdMfoRdYREvX,1993,11,https://i.scdn.co/image/ab67616d0000b2733daf4366f85a5494dfd28fa3
2HW8QrmykJDpycE1lo5Uj4,The Album,6tQhYeEk5bJNduo5wCN0W7,1992,11,https://i.scdn.co/image/ab67616d0000b273bbe5271b86c1f5d40f0a2c4e
7rJjGMkG9KsWFpsfVStaAO,Navidad con Canciones de Ensueño,42urzCtsm491p3ubXPOFUo,2024-12-31,25,https://i.scdn.co/image/ab67616d0000b273df7e98e1215e55167ff7dbc1
7rJjGMkG9KsWFpsfVStaAO,Canciones Navideñas,2Fv9nQ9XILEa1xeOBToLQx,2024-12-30,25,https://i.scdn.co/image/ab67616d0000b2734a9419c0593b7bee0326163a
7rJjGMkG9KsWFpsfVStaAO,La Navidad de Siempre en Villancicos,735sOiLY9r42LOfvahrKJm,2024-12-29,25,https://i.scdn.co/image/ab67616d0000b27392a8adc31791fbc0d844dd6f
7rJjGMkG9KsWFpsfVStaAO,Navidad para Recordar: Villancicos Icónicos,4NCrUFTB9wllWInGZB6Cp0,2024-12-28,25,https://i.scdn.co/image/ab67616d0000b27307ded40be2ef6711b0c257b8
7rJjGMkG9KsWFpsfVStaAO,Canciones para el Alma Navideña,1rx9CFt43aM87Hn0PbATxd,2024-12-27,25,https://i.scdn.co/image/ab67616d0000b27387816d9e02f2373047e687f5
7rJjGMkG9KsWFpsfVStaAO,Villancicos Festivos para una Navidad Feliz,5QxNHiKhwZDxlhG7tTf9pa,2024-12-26,25,https://i.scdn.co/image/ab67616d0000b27379b3fad1bd64073b3091627b
7rJjGMkG9KsWFpsfVStaAO,Villancicos para Disfrutar con los Niños,0UUEwXHdz7TIBZ7htVla6S,2024-12-25,25,https://i.scdn.co/image/ab67616d0000b2738c1ce2f64c87f0396a66ab25
7rJjGMkG9KsWFpsfVStaAO,Canciones de Navidad que Iluminan el Corazón,1R1Alq3Btz3AWIdVBwWgII,2024-12-25,25,https://i.scdn.co/image/ab67616d0000b2730171048a50784a8f5ae07a9c
7rJjGMkG9KsWFpsfVStaAO,Villancicos Populares para Toda la Familia,0r4720iVAPfxvdQEdJlUP2,2024-12-24,25,https://i.scdn.co/image/ab67616d0000b27311220783c29349a42f151e69
7rJjGMkG9KsWFpsfVStaAO,Navidad Dorada: Las Mejores Canciones de Siempre,5bcvCxKyV7lcbxOPF2lnNh,2024-12-24,25,https://i.scdn.co/image/ab67616d0000b273e14af69be660cef49493af9c
7rJjGMkG9KsWFpsfVStaAO,Villancicos para una Fiesta Navideña Perfecta,17AU79Y8RpV06yqcfTjoHB,2024-12-23,25,https://i.scdn.co/image/ab67616d0000b273f167b30bb9d8ecf3aa8cdf25
7rJjGMkG9KsWFpsfVStaAO,Navidad Inolvidable: Villancicos para el Corazón,23FVxSSd9NWKCn32GTdfW8,2024-12-23,25,https://i.scdn.co/image/ab67616d0000b27385b1a3e7f2c352dd0fc26696
7rJjGMkG9KsWFpsfVStaAO,Canciones para Navidad,2hOW7ueP4BxjqU5Ypp68GZ,2024-12-22,30,https://i.scdn.co/image/ab67616d0000b27349ba61c720e82d601fc38b57
7rJjGMkG9KsWFpsfVStaAO,Canciones Navidenas Favoritas de Siempre,6sd7ERrTIVE8u2LuTsA0mC,2024-12-22,30,https://i.scdn.co/image/ab67616d0000b27399900628b66d58eef752e612
7rJjGMkG9KsWFpsfVStaAO,Villancicos Cristianos y Espirituales en Español para Navidad,5ilELchEAf57cXD5KJO6Vz,2024-12-21,30,https://i.scdn.co/image/ab67616d0000b2731013048a91e31862d5ab45f5
7rJjGMkG9KsWFpsfVStaAO,Canciones Inolvidables de Navidad para Todos,26RudCypjzMTR6I5ehoRj2,2024-12-21,30,https://i.scdn.co/image/ab67616d0000b27373f430825196633a884ecc5a
7rJjGMkG9KsWFpsfVStaAO,Villancicos de Navidad Alegres,4Q1yEZtuB7LqWsAF80XcKK,2024-12-20,30,https://i.scdn.co/image/ab67616d0000b273d3189c3f27a7fca48c81ffbf
7rJjGMkG9KsWFpsfVStaAO,Canciones Navidenas que Inspiran Felicidad,3R3elxApUoRyPq4RrcbC3L,2024-12-20,30,https://i.scdn.co/image/ab67616d0000b2737ab6959244fa2ad83db7992c
7rJjGMkG9KsWFpsfVStaAO,Musica Magica de Navidad para el Hogar,2r7btcbKIX3iOJ6X8QOyQX,2024-12-19,30,https://i.scdn.co/image/ab67616d0000b27313b3c8f29e8d23ca8452d40b
7rJjGMkG9KsWFpsfVStaAO,Las Mejores Canciones de Navidad en Español para Todas las Edades,6NUbEiKk5XKAVTwdHzPHLi,2024-12-19,30,https://i.scdn.co/image/ab67616d0000b2737a7acb3e390c954eb34f9ac2
1XgFuvRd7r5g0h844A5ZUQ,This Life (Deluxe),1L3Sk7XDISBoCOxkopb7az,2023-11-24,22,https://i.scdn.co/image/ab67616d0000b273384902f1385603d7a65baf2c
1XgFuvRd7r5g0h844A5ZUQ,This Life,4uWcWrnFw0c0cl6Z8Q0lPN,2023-11-24,12,https://i.scdn.co/image/ab67616d0000b2738cfc4068db1abe5013f4b9aa
1XgFuvRd7r5g0h844A5ZUQ,Odyssey,7HjU9Io9RWarqivMb0Ivbq,2018-11-23,27,https://i.scdn.co/image/ab67616d0000b273f443e8d7adba23484dcb83c2
1XgFuvRd7r5g0h844A5ZUQ,Wonderland (Deluxe),0RwcbpaE0e0FpOPKTh99LJ,2017-03-24,15,https://i.scdn.co/image/ab67616d0000b27323241f8c90248432883235bc
1XgFuvRd7r5g0h844A5ZUQ,III (2015 Edition),1mhwzyqLGy2hHcoT7lFJWC,2015-11-20,19,https://i.scdn.co/image/ab67616d0000b273c610275b09c808236ad7cbd9
1XgFuvRd7r5g0h844A5ZUQ,III,1okAHd8YBVdAzuuU3OhTLR,2014-01-01,12,https://i.scdn.co/image/ab67616d0000b2730ab0cf77032661e242961225
1XgFuvRd7r5g0h844A5ZUQ,Progressed,17ezR40l3TF4cPmbFyjNTk,2011-01-01,19,https://i.scdn.co/image/ab67616d0000b2733638d0361e0db02506e26c93
1XgFuvRd7r5g0h844A5ZUQ,Progress Live,1wj7YtzFAJNtZ0x6WKjPjR,2011-01-01,22,https://i.scdn.co/image/ab67616d0000b2734684b49c01903c9c30e692f2
1XgFuvRd7r5g0h844A5ZUQ,Progress,4iTF6P1b4vvc4Gt5IeYrg1,2010-01-01,11,https://i.scdn.co/image/ab67616d0000b273176a2dd0e227db492c8e82ff
1XgFuvRd7r5g0h844A5ZUQ,The Greatest Day. Take That Present The Circus Live,1XMdSYdqPC9A7tXRVUipTx,2009-01-01,27,https://i.scdn.co/image/ab67616d0000b27363357ca22a844a7c16b194ea
1XgFuvRd7r5g0h844A5ZUQ,The Circus,4ZQyCspw8NPzUZm1VantTn,2008-01-01,13,https://i.scdn.co/image/ab67616d0000b2731c78406b17287bbd4885a1b1
1XgFuvRd7r5g0h844A5ZUQ,Beautiful World,676W2PECpK9UJuuqyjXRjk,2006-01-01,11,https://i.scdn.co/image/ab67616d0000b27306e7629fa095158d50b73d57
1XgFuvRd7r5g0h844A5ZUQ,Nobody Else (Expanded Edition),5SjK8QSqZEHMkzlq2LgM8e,1995-05-08,14,https://i.scdn.co/image/ab67616d0000b273db5d336c648e8f540262a1c2
1XgFuvRd7r5g0h844A5ZUQ,Everything Changes (Expanded Edition),1OiyCmdGzJeituBnwEMLOJ,1993-10-25,18,https://i.scdn.co/image/ab67616d0000b273c0c860e8283ea4cd8a4edbd2
1XgFuvRd7r5g0h844A5ZUQ,Take That and Party (Expanded Edition),1qtveewbtypFL3dBmeWsU9,1992-08-24,16,https://i.scdn.co/image/ab67616d0000b273c82e8785840d6af03ef55646
2enzvSwQxqtaSOv6Fi84vZ,The Last Song,0v9P2YMhzDutlh5oDLEED2,2023-07-07,10,https://i.scdn.co/image/ab67616d0000b273b94c42369b0cdb8159cec20a
2enzvSwQxqtaSOv6Fi84vZ,Making Noise,3NFqY0Tpu0McqkXknhnpdy,2016-08-26,10,https://i.scdn.co/image/ab67616d0000b273383fb328d2232c85bb94bf7a
2enzvSwQxqtaSOv6Fi84vZ,Malloy 88,3a6dcDV4gUqubcZY4yJ5EA,2012-10-12,12,https://i.scdn.co/image/ab67616d0000b2731147cca75934fb13fc98f61e
2enzvSwQxqtaSOv6Fi84vZ,Shine On,3ArKR9ydCHIbtveGmzY8Oh,2012-10-10,10,https://i.scdn.co/image/ab67616d0000b2732e7183a5fa0ed1012893cc87
2enzvSwQxqtaSOv6Fi84vZ,Mitch Malloy II,7DSdth5DOL2Jfv6C8Wf1Lr,2011-09-29,12,https://i.scdn.co/image/ab67616d0000b2733cb753b4d7e7251ae106efcc
2enzvSwQxqtaSOv6Fi84vZ,Ceilings and Walls,1OkaJrXNEPudv0wjvtCAIO,1994,11,https://i.scdn.co/image/ab67616d0000b273f3d32cdeabeb36b051636117
2enzvSwQxqtaSOv6Fi84vZ,Mitch Malloy,1Z8SefVbMBdW3vMAFWun1E,1992-03-31,11,https://i.scdn.co/image/ab67616d0000b2730a5bc8c24665be29842edc8a
2enzvSwQxqtaSOv6Fi84vZ,Mitch Malloy (Remastered),02dEvmxfmOjbghWNeV2d2K,1992,12,https://i.scdn.co/image/ab67616d0000b273999a1cca5088ab96b3f166aa
233iTxLhMUrWgtH7rWN0jl,Hits mit Nina & Mike,71oN7J8U2nmGdK16jUIwc1,2018-09-07,18,https://i.scdn.co/image/ab67616d0000b273c3c8c75ecbb3db6e8421190c
233iTxLhMUrWgtH7rWN0jl,Fahrende Musikanten - 18 Neuaufnahmen,6n4F6YV3io9gYeZnqYKCYd,2013-07-16,18,https://i.scdn.co/image/ab67616d0000b2731f2551f30ccd125d1eba157b
233iTxLhMUrWgtH7rWN0jl,Weihnachten,2ZeRJSnBMykeL9mMG28Ny0,2010-07-29,16,https://i.scdn.co/image/ab67616d0000b2732e36580590d9ab2654e12bf6
233iTxLhMUrWgtH7rWN0jl,Ihre großen Erfolge,0M6bhwXj6T1ed9D6Ov5Aon,2005-01-27,18,https://i.scdn.co/image/ab67616d0000b273bf11070e8ee6c13c51fd3a64
233iTxLhMUrWgtH7rWN0jl,Fahrende Musikanten - Die größten Hits,4kU1PqREZs35C7bexzgNP3,2005-01-01,21,https://i.scdn.co/image/ab67616d0000b273f56583b20f89a7411ecfd3ec
233iTxLhMUrWgtH7rWN0jl,Ein Frohes Fest,0jXsXlIOJG140R8BvcHu61,1995,11,https://i.scdn.co/image/ab67616d0000b273c4f16f5d13b5dcd478abb16d
233iTxLhMUrWgtH7rWN0jl,Bis Wir Uns Wiedersehen,7677DYNsUdFkdHlMP0KCPF,1992,19,https://i.scdn.co/image/ab67616d0000b273f0a1097b1476872deb486ff6
233iTxLhMUrWgtH7rWN0jl,Unser Lied (Remastered 2023),62hrSMZFNGho7rbDDxw0Cw,1982-01-01,11,https://i.scdn.co/image/ab67616d0000b273aa97d5a17d4b55e0783730e4
2dgfCEMSVETFp29mRpiFpz,The Night Is Endless (Live),4CGmhz97OQtA3AAG8aEFaf,2023-11-03,9,https://i.scdn.co/image/ab67616d0000b273fff05c4f0762895957b5828b
2dgfCEMSVETFp29mRpiFpz,It's About Time,3Nf4oVteMlhzaExxbD1gKW,2020-10-09,8,https://i.scdn.co/image/ab67616d0000b273f8b97ed2f336126149c51b53
2dgfCEMSVETFp29mRpiFpz,Come on December,5rVo7tzbOG7yQHoaSesZra,2015-11-20,8,https://i.scdn.co/image/ab67616d0000b273020e748e57e6de80d1884e4a
2dgfCEMSVETFp29mRpiFpz,Patty Smyth,1coATVsX722fGEulaiLMZM,1992-01-01,10,https://i.scdn.co/image/ab67616d0000b273124702a01218fcc4f9099bab
4W31XN2JH8mC54NkHdh04s,Her Dem Akustik,45bBhypr8jFe2hh9DNpQRR,2024-04-19,11,https://i.scdn.co/image/ab67616d0000b27343293e3ef04c1ffced5873ca
4W31XN2JH8mC54NkHdh04s,Her Dem Yeşil,2WKkwv3f4CNT6E0gJi1kRv,2023-07-21,10,https://i.scdn.co/image/ab67616d0000b273e2b29d62c33d7ba2842dfc2c
4W31XN2JH8mC54NkHdh04s,Garajda Live - Ben Yaşarım,0VZT24Vm1M2BuAymMlaZW2,2022-03-25,14,https://i.scdn.co/image/ab67616d0000b273d445e895ba3324d9b46fbe70
4W31XN2JH8mC54NkHdh04s,İyiliğe Ninniler,0o8wB6bnbKI3e0dmg3J5CL,2022-01-07,12,https://i.scdn.co/image/ab67616d0000b273dc39549784cb8245b40c6608
4W31XN2JH8mC54NkHdh04s,Hikayeleri Ile 'Ben Yaşarım',7fzwOVJiaWy5bN7wZ7UvX1,2021-08-26,30,https://i.scdn.co/image/ab67616d0000b273c71500700808871a49ab6df4
4W31XN2JH8mC54NkHdh04s,Ah Şişede Lâl (Canlı '94),4q1zBM7rF0RtycgRjbJbIk,2021-01-15,9,https://i.scdn.co/image/ab67616d0000b273e16d169c91884b1975133d74
4W31XN2JH8mC54NkHdh04s,Ben Yaşarım,70jZNJODlWajFGhTRqwCgR,2020-06-06,14,https://i.scdn.co/image/ab67616d0000b2732a0b5de0cd14543a434b1175
4W31XN2JH8mC54NkHdh04s,Kırık Kalpler Albümü,44ra8TWI8EbdnBf1cuVMty,2016-06-03,11,https://i.scdn.co/image/ab67616d0000b273f09a85f3a0e1df7ffb87f898
4W31XN2JH8mC54NkHdh04s,Sade,0SnxED5KrPhH6DHdEP3ExE,2013-04-13,14,https://i.scdn.co/image/ab67616d0000b273a9c9acfd25a57a1686694638
4W31XN2JH8mC54NkHdh04s,Ey Şuh-i Sertab,4bFxQxEWaEpkK9A1ww4jso,2012-03-30,10,https://i.scdn.co/image/ab67616d0000b2734a198bd67773cc42ec429506
4W31XN2JH8mC54NkHdh04s,Rengarenk,2Olkwck5v3eQcUxFfSV6AI,2010-06-02,17,https://i.scdn.co/image/ab67616d0000b273863dc819ca0d49115ec31648
4W31XN2JH8mC54NkHdh04s,Painted on Water,0dt3IF99k93J3PA64DTCYF,2009-02-06,14,https://i.scdn.co/image/ab67616d0000b27399fc3e4857077bc5e737837a
4W31XN2JH8mC54NkHdh04s,SERTAB ERENER OTOBİYOGRAFİ (Live),6YPt1spQ9lnvzc7kyMYB45,2008,19,https://i.scdn.co/image/ab67616d0000b2739ea4a37477e3806b26bdc64c
4W31XN2JH8mC54NkHdh04s,Sertab Goes To The Club,4UItE3plYEQeQcg48jTePu,2007-01-01,11,https://i.scdn.co/image/ab67616d0000b27387d19f64a67b70c87510dcca
4W31XN2JH8mC54NkHdh04s,Aşk Ölmez,5WHtFIPFzX3gDYvWCxFhVG,2004-01-01,12,https://i.scdn.co/image/ab67616d0000b273747b3a79711b374a4e544e54
4W31XN2JH8mC54NkHdh04s,No Boundaries,2olQK1JiXCvshFLlTV7UCu,2004,12,https://i.scdn.co/image/ab67616d0000b273d5f2af025c9dadccee1aab3d
4W31XN2JH8mC54NkHdh04s,Turuncu,1phjztIsbUr26BqjYWh2QO,2001,12,https://i.scdn.co/image/ab67616d0000b273df4fe26640aa72359c517a22
4W31XN2JH8mC54NkHdh04s,Sertab,5CPUw6jUQJLQN8ll34dk3J,2000-04-02,14,https://i.scdn.co/image/ab67616d0000b273a11dba0da52de781fee1cd92
4W31XN2JH8mC54NkHdh04s,Sertab Erener,4hzE9JQT3m5nkgE7mIeOzl,1999-03-24,10,https://i.scdn.co/image/ab67616d0000b27301f84cc51afc1d600ed2fb82
4W31XN2JH8mC54NkHdh04s,Sertab Gibi,0JfpSzZ0Ox8ZaLunJJ80nX,1997-03-21,12,https://i.scdn.co/image/ab67616d0000b2737b7dea77f768687ec90a9242
2mxe0TnaNL039ysAj51xPQ,12 Nights Of Christmas,57l96UAKfUnYYNsRt39zlI,2016-10-21,12,https://i.scdn.co/image/ab67616d0000b273b8f7ac8cf5b8c7134a5b05cf
2mxe0TnaNL039ysAj51xPQ,The Buffet (Deluxe Version),0l4XFGgOoaDEdXoB62Hppw,2015-12-11,18,https://i.scdn.co/image/ab67616d0000b273c8aea785dc0e3ceb7ab70920
2mxe0TnaNL039ysAj51xPQ,Black Panties (Deluxe Version),5dIRkoEPTKQLnVUJDzaE2F,2013-12-07,17,https://i.scdn.co/image/ab67616d0000b273eaf55c95f5f00f5e61178e17
2mxe0TnaNL039ysAj51xPQ,Write Me Back (Deluxe Version),4n5xKdi1WmB2o3JNSTgs6y,2012-06-22,16,https://i.scdn.co/image/ab67616d0000b273f06ed757791f7aa92ffa254b
2mxe0TnaNL039ysAj51xPQ,Love Letter,6gKYZUK5BOMsaGCbJvNAYk,2010-12-13,15,https://i.scdn.co/image/ab67616d0000b273ae74a03933acd52c9281c475
2mxe0TnaNL039ysAj51xPQ,Untitled,3zlbXZZ6S0Wf29Eij8MCV9,2009-11-27,15,https://i.scdn.co/image/ab67616d0000b2735ea2158f1243f21c3992e635
2mxe0TnaNL039ysAj51xPQ,Double Up,5GgUNqjHwNCwZ5GWNRROG1,2007-05-25,19,https://i.scdn.co/image/ab67616d0000b2734b7d1a55e2de4aa452b47660
2mxe0TnaNL039ysAj51xPQ,Trapped In The Closet (Chapters 1-12) [Explicit],6NuENB2DZdDO49QyAVexff,2005-11-08,8,https://i.scdn.co/image/ab67616d0000b2732c50e8a8131041bb438c3d98
2mxe0TnaNL039ysAj51xPQ,Tp.3 Reloaded,5Sl70dOaVeVpejaGIbcpsf,2005-06-28,19,https://i.scdn.co/image/ab67616d0000b273e9e889e2988181dda3dc7bb7
2mxe0TnaNL039ysAj51xPQ,Happy People/U Saved Me,0sHibspyMdqOB4RsaCsG8X,2004-08-23,21,https://i.scdn.co/image/ab67616d0000b2734fe6e7cc479591b38c87edfc
2mxe0TnaNL039ysAj51xPQ,Chocolate Factory,35Ea7OWXZPZB1vAPiaEGOM,2003,17,https://i.scdn.co/image/ab67616d0000b2734cb949e9f103f12d96797121
2mxe0TnaNL039ysAj51xPQ,TP-2.com,6wQNHLyPfngt7Yk7g2cw2u,2000-11-07,19,https://i.scdn.co/image/ab67616d0000b273773c978c2e5c32ecf2550bbd
2mxe0TnaNL039ysAj51xPQ,R.,4yRYsQZfQpzkoVWH2XCX66,1998-11-08,29,https://i.scdn.co/image/ab67616d0000b2731a81e3abee4b067492baaf44
2mxe0TnaNL039ysAj51xPQ,R. Kelly,4MYENSmUM01QisUKLi6FWr,1995-11-10,16,https://i.scdn.co/image/ab67616d0000b2731788115c59443b21be720c4c
2mxe0TnaNL039ysAj51xPQ,12 Play,11UWeyxXNreHeZwEViqs3y,1993-11-07,12,https://i.scdn.co/image/ab67616d0000b273b0369e7bc02fdd7626c7971b
2mxe0TnaNL039ysAj51xPQ,Born Into The 90's,0WkL3JulvpTfRsSJ7crh5S,1992-01-13,11,https://i.scdn.co/image/ab67616d0000b273ddf956e37e76de0c4d2a9b92
0cQbJU1aAzvbEmTuljWLlF,The Set List,7Gt5hv82rfRokHQP9a4vAu,2024-04-26,17,https://i.scdn.co/image/ab67616d0000b273af03b23bff1523cb270253c8
0cQbJU1aAzvbEmTuljWLlF,Push And Shove (Deluxe Version),4HHXoG3sYxxq9cBJMUlXYN,2012-01-01,19,https://i.scdn.co/image/ab67616d0000b27395247d72a467a5de1daeb4b6
0cQbJU1aAzvbEmTuljWLlF,Push And Shove,6W78bbz5FHWg8HmFzQoP4K,2012-01-01,11,https://i.scdn.co/image/ab67616d0000b273d142383f8656df81795fffed
0cQbJU1aAzvbEmTuljWLlF,Rock Steady (Expanded Edition),0KFPnm4Ow2L9BuivmWT3pu,2001-12-11,15,https://i.scdn.co/image/ab67616d0000b27374d6d9af056634cb96a6f5ac
0cQbJU1aAzvbEmTuljWLlF,Return Of Saturn,6O35YawqZFdtOhL9smKmh7,2000,15,https://i.scdn.co/image/ab67616d0000b273a1465b7e3e52023a873124d7
0cQbJU1aAzvbEmTuljWLlF,Tragic Kingdom,3VekjWskUut57hx6W9wqL8,1995-10-10,14,https://i.scdn.co/image/ab67616d0000b2736ebd5e789646a833b8f7d4ba
0cQbJU1aAzvbEmTuljWLlF,The Beacon Street Collection,05bHPJh4ONOeKzIGxqsEUw,1995-03-25,10,https://i.scdn.co/image/ab67616d0000b273387db0346edfb84804259d4c
0cQbJU1aAzvbEmTuljWLlF,No Doubt,06TxLryI6Hnk1PP9oc0rwF,1992-01-01,14,https://i.scdn.co/image/ab67616d0000b2733a31fcfc8dae882c43aabbbb
3df3XLKuqTQ6iOSmi0K3Wp,菲比尋常演唱會,1DX1sMs3Gh52MoXCkUAPxQ,2004-11-12,10,https://i.scdn.co/image/bd4d67822286ea9cb8009cc39f3ff37730c19085
3df3XLKuqTQ6iOSmi0K3Wp,將愛,5lsZJwMUH4YBhgWZ8HBBrA,2003-11-07,13,https://i.scdn.co/image/f72608109be81d3d9fcc843b712999528f76f034
3df3XLKuqTQ6iOSmi0K3Wp,王菲2001,4Fc9GamQahrPbjcgebPRkM,2001-10-18,16,https://i.scdn.co/image/1c38df9783db287201b5c61830878a60d76961cf
3df3XLKuqTQ6iOSmi0K3Wp,寓言,1xMPIm60MpN9miG7vbqRsC,2000-10-20,12,https://i.scdn.co/image/31c7c8378b87eab427727e9134b93bc80351830e
3df3XLKuqTQ6iOSmi0K3Wp,唱遊大世界香港演唱會,4bXWje3ENO8HrzlRhvirr5,2000-02-01,9,https://i.scdn.co/image/ab67616d0000b273fd79be51082f6ec0aafa199d
3df3XLKuqTQ6iOSmi0K3Wp,只愛陌生人,04pqsU36Rt7uSBBBuID8Uo,1999-10-14,12,https://i.scdn.co/image/bff1b323a042d0989e13c3d332cc0304b68b69e2
3df3XLKuqTQ6iOSmi0K3Wp,菲感情生活,6ZSRHrIhNqwXUYz2imK00c,1999-01-01,20,https://i.scdn.co/image/ab67616d0000b27334d99abd843a4dd7782b69a0
3df3XLKuqTQ6iOSmi0K3Wp,MIX & MATCH,1xaPmj1CEuPAwM8cgHCFhN,1998-12-01,29,https://i.scdn.co/image/ab67616d0000b2739fc0e52b4cadf857684a1265
3df3XLKuqTQ6iOSmi0K3Wp,唱遊,2RwMTosAa4E9IXLEgThlO9,1998-10-01,13,https://i.scdn.co/image/594bdf55f84c78b398f25c310cd055ede6d73c27
3df3XLKuqTQ6iOSmi0K3Wp,王菲97,5AeqIizTW4zfHAdqljMseu,1997-09-26,10,https://i.scdn.co/image/0be10ba6bbb40004246a6df8e653c411e4623fcb
3df3XLKuqTQ6iOSmi0K3Wp,新藝寶88優質音响系列 - 王菲- FAYE BEST,0c5hWo5yqovf2XMdrn57Hw,1997-01-01,17,https://i.scdn.co/image/ab67616d0000b2735592f31c5f8e401d42314a27
3df3XLKuqTQ6iOSmi0K3Wp,ECO PACK-王菲-浮躁,0PjUemJfxRF4GTwVHJ6Dml,1996,10,https://i.scdn.co/image/ab67616d0000b2731075f281ba0e414b08c82ab8
3df3XLKuqTQ6iOSmi0K3Wp,菲靡靡之音,57NgpkHRpu570AWChaGXZF,1995,13,https://i.scdn.co/image/ab67616d0000b27338822bdfbe0283d2b6031705
3df3XLKuqTQ6iOSmi0K3Wp,Di Dar,0jmAi6FoQWaU0yE7LLLH7h,1995,10,https://i.scdn.co/image/ab67616d0000b273a52ec02803c076d6df485451
3df3XLKuqTQ6iOSmi0K3Wp,迷 (Remastered 2019),5zjVgRC9FADJ9KXAB2AIdH,1994-01-01,10,https://i.scdn.co/image/ab67616d0000b2730997224526ef24624d5fe001
3df3XLKuqTQ6iOSmi0K3Wp,討好自己,0SEJJFuMh82HutRx1F0xQb,1994-01-01,10,https://i.scdn.co/image/ab67616d0000b273ee80c07e522cb7c4722876ad
3df3XLKuqTQ6iOSmi0K3Wp,胡思亂想 (Remastered 2019),0Fh2zNPgaxGnwyPJFTlf7p,1994-01-01,10,https://i.scdn.co/image/ab67616d0000b273f9db763072c2ed8eb137532b
3df3XLKuqTQ6iOSmi0K3Wp,天空,4J3XjEzUvDKGNyCESR2Jls,1994-01-01,10,https://i.scdn.co/image/ab67616d0000b2735cb1d2103dea499cb64c28f3
3df3XLKuqTQ6iOSmi0K3Wp,傳奇 - 胡思亂想,5FhKi7rkSdgJhQeNEmNPje,1994,15,https://i.scdn.co/image/ab67616d0000b2733bf6a05efbd1f92f6fb820e2
3df3XLKuqTQ6iOSmi0K3Wp,執迷不悔 (Remastered 2019),0HI10nRhLue1Vc98fvRvDj,1993-01-01,10,https://i.scdn.co/image/ab67616d0000b273c04e81fa1821681304c70c55
6ElgoHFh30ap09Koe8jf7C,Make Up The Edits 4,6mj3nxA8o9ajwvWQwTasad,2024-12-27,8,https://i.scdn.co/image/ab67616d0000b273593a18a34df2c9e7d422ef59
6ElgoHFh30ap09Koe8jf7C,Make Up The Edits 3,7EOX1ROZWnI2qklETOGo7g,2023-04-28,8,https://i.scdn.co/image/ab67616d0000b273c0bc696846c3f94faa805ba7
6ElgoHFh30ap09Koe8jf7C,"Make Up The Edits: Compiled by Camille & Chez Damier, Edited & Mixed by Nico Lahs",22pylTHc4eo3KqVYuc7xeF,2022-01-07,8,https://i.scdn.co/image/ab67616d0000b273e152700b6b6e318fbf8af738
